Unnamed: 0.1,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track_title,album_title,album_artist,track_number,total_tracks,order,song_timbre,song_timbre_start,song_timbre_end,loudness_start,loudness_end,kmeans1,kmeans2,kmeans3
1201,0,0.404,0.784,2,-7.584,0,0.123,0.188,0.00178,0.165,0.289,179.439,08T26i7SErk6jCDTW7uUFI,266253,3,Lift Off,Watch The Throne (Deluxe),JAY-Z,2,16,0.125,0.3215158989693625,0.545785944501055,0.6433108275579871,-27.5631,-42.795,0,0,0
1202,0,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4Li2WHPkuyCdtmokzW2007,219333,4,Ni**as In Paris,Watch The Throne (Deluxe),JAY-Z,3,16,0.1875,0.2017113124518785,0.3738217348504081,1.0,-19.104571428571436,-5.099,0,0,0
1203,0,0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577,6vegnfDS8DAEaCqWaPYGPy,178213,4,Otis,Watch The Throne (Deluxe),JAY-Z,4,16,0.25,0.5036072732602391,0.6749813316544255,0.3901186794898423,-19.07038461538462,-50.152,0,0,0
1204,0,0.74,0.574,4,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,5Pt83OUaK3K9C2if4C5JOk,140747,4,Gotta Have It,Watch The Throne (Deluxe),JAY-Z,5,16,0.3125,0.3129297825670405,0.8594593813362786,0.6091626963681542,-36.65362499999999,-45.894,0,0,0
1205,0,0.561,0.645,10,-6.808,0,0.0707,0.388,7.43e-05,0.142,0.36,91.012,3SIgBSv9D8Nm3CvP0o0Q9Z,272853,4,New Day,Watch The Throne (Deluxe),JAY-Z,6,16,0.375,0.2249423517203265,0.4511494142688532,1.0000000000000002,-24.10325,-4.168,0,0,0
1206,0,0.744,0.871,7,-6.291,1,0.114,0.237,0.000287,0.121,0.497,108.982,3TJxCXkL774hhGUmzFLUgy,202560,4,That's My Bitch,Watch The Throne (Deluxe),JAY-Z,7,16,0.4375,0.2606452948433346,0.5783822378458598,0.5545258730651144,-5.031625,-12.916,0,0,0
1207,0,0.636,0.93,2,-5.179,1,0.364,0.0128,3.7e-06,0.18,0.325,92.899,6N43Qgg9jx21vfMkTYvSi3,174133,4,Welcome To The Jungle,Watch The Throne (Deluxe),JAY-Z,8,16,0.5,0.3312597309881845,0.8407711239509057,0.4521220510852371,-29.92711111111111,-58.118,0,0,0
1208,0,0.593,0.73,0,-4.638,0,0.159,0.0408,0.000156,0.715,0.377,133.879,3R1k8P1MrDdLSRhlTaaWAS,256707,4,Who Gon Stop Me,Watch The Throne (Deluxe),JAY-Z,9,16,0.5625,0.2861872372138221,0.5627768754820678,1.0,-28.124333333333336,-31.584,0,0,0
1209,0,0.566,0.815,1,-4.741,1,0.321,0.0242,0.0,0.0804,0.576,87.353,1smcSwXObpmxcjCulmjMgy,300960,4,Murder To Excellence,Watch The Throne (Deluxe),JAY-Z,10,16,0.625,0.2808503980914084,0.6282042061137569,1.0,-22.667,-17.944,0,0,0
1210,0,0.705,0.729,11,-7.01,0,0.221,0.0428,5.86e-05,0.224,0.549,165.901,4Mx5gDSGBHbrsgJR7r1QwJ,292067,4,Made In America,Watch The Throne (Deluxe),JAY-Z,11,16,0.6875,0.2137350618635125,0.2354839047543994,0.384552176851589,-28.02277777777778,-41.837,0,0,0
1211,0,0.48,0.808,5,-4.133,1,0.0423,0.0259,0.0,0.269,0.37,123.387,4lLmG1fatRUgnRz0Ol0WUi,201373,4,Why I Love You,Watch The Throne (Deluxe),JAY-Z,12,16,0.75,0.3236286279142258,0.2269791655594654,0.4280550464117232,-18.56833333333333,-44.946,0,0,0
1212,0,0.537,0.663,11,-6.412,1,0.0949,0.172,1.58e-06,0.607,0.295,139.979,4HWQexsnWXsAKBJp52hU4G,503320,4,Illest Motherf**ker Alive,Watch The Throne (Deluxe),JAY-Z,13,16,0.8125,0.2504350431767585,0.6726759683889563,1.0,-25.30314285714286,-20.107,0,0,0
1213,0,0.657,0.524,8,-4.907,1,0.061,0.0462,0.0,0.322,0.0383,140.021,7esMRbSzvLv60O70XLZFbc,275733,4,H•A•M,Watch The Throne (Deluxe),JAY-Z,14,16,0.875,0.2713775682305314,0.3064487889667884,0.3306326869068789,-19.870181818181816,-46.646,0,0,0
1214,0,0.662,0.923,11,-4.085,0,0.21,0.166,1.01e-05,0.311,0.47,84.99,5zes2uxTNuqNlO6toDTZN5,199240,4,Primetime,Watch The Throne (Deluxe),JAY-Z,15,16,0.9375,0.2717915146114564,0.3916562968400127,0.9539684896309192,-18.430636363636363,-22.827,0,0,0
1215,0,0.555,0.516,7,-6.256,1,0.331,0.146,3.09e-05,0.139,0.327,79.61,0fjUmA3EdEZBBVyKNhsct0,317920,4,The Joy,Watch The Throne (Deluxe),JAY-Z,16,16,1.0,0.358253567196535,0.6336734640014646,0.7557384636689042,-37.14766666666666,-33.904,0,0,0
1216,0,0.654,0.751,8,-7.508,0,0.105,0.246,0.0179,0.167,0.568,92.781,0aFObVR01JzPbBMjze4xPV,272507,4,No Church In The Wild,Watch The Throne (Deluxe),JAY-Z,1,16,0.0625,0.2873374825650448,0.5306987975139941,0.2238782024568134,-39.918125,-44.8,0,0,0
1217,0,0.403,0.784,2,-7.584,0,0.171,0.187,0.00177,0.165,0.275,179.427,63dETSxIKCdUHGzlUyCjWb,266253,3,Lift Off,Watch The Throne (Deluxe),JAY-Z,2,16,0.125,0.284897803938413,0.3436977172277941,0.5127282600134804,-11.43625,-39.979,0,0,0
1218,0,0.788,0.859,1,-5.542,1,0.315,0.127,0.0,0.348,0.769,140.027,2Zb7wnGUnNPCas2E0wWSQ5,219333,4,Ni**as In Paris,Watch The Throne (Deluxe),JAY-Z,3,16,0.1875,0.3256862115481825,0.2917006502470817,0.9391848740535836,-18.8294,-20.904,0,0,0
1219,0,0.755,0.631,7,-4.751,0,0.302,0.552,0.0,0.5,0.433,94.571,6aGNg25mRJdqd318f9X6Wn,178213,4,Otis,Watch The Throne (Deluxe),JAY-Z,4,16,0.25,0.1696771676323745,0.4089587869223112,0.3334964411941937,-9.681222222222225,-8.358,0,0,0
1220,0,0.74,0.574,4,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,2Kbxfq8wkjMCno1QJe4yyw,140747,4,Gotta Have It,Watch The Throne (Deluxe),JAY-Z,5,16,0.3125,0.1536772882965986,0.2220346692855652,1.0,-5.966285714285713,-3.631,0,0,0
1221,0,0.561,0.645,10,-6.809,0,0.0705,0.389,7.05e-05,0.142,0.359,91.005,2Ii1GRrLqdZCmMLLsxKhlG,272853,4,New Day,Watch The Throne (Deluxe),JAY-Z,6,16,0.375,0.2555179082959533,0.3189092457265322,0.3541748127844816,-28.835700000000003,-20.323,0,0,0
1222,0,0.745,0.871,7,-6.291,1,0.113,0.237,0.000293,0.121,0.495,108.985,1dmwLTV54sRjGRRC9G2Sbr,202560,4,That's My Bitch,Watch The Throne (Deluxe),JAY-Z,7,16,0.4375,0.1161390805450498,0.0692254229410672,1.0,-25.38972727272727,-4.683,0,0,0
1223,0,0.636,0.93,2,-5.179,1,0.364,0.0128,3.7e-06,0.18,0.325,92.899,1fifW5EOTQVIeFynbpT751,174133,4,Welcome To The Jungle,Watch The Throne (Deluxe),JAY-Z,8,16,0.5,0.1574328727264448,0.2766478725603467,0.4919053021019144,-16.584799999999998,-16.697,0,0,0
1224,0,0.594,0.73,0,-4.638,0,0.159,0.0408,0.000164,0.715,0.378,133.88,3U9yv46nVSn3PkLsVcNIcA,256707,4,Who Gon Stop Me,Watch The Throne (Deluxe),JAY-Z,9,16,0.5625,0.303392395433797,0.1814075609209256,1.0,-45.40444444444445,-3.274,0,0,0
1225,0,0.566,0.816,1,-4.741,1,0.32,0.024,0.0,0.0804,0.578,87.353,5Be8Gm2eCrDYVIRaFW3g7I,300960,4,Murder To Excellence,Watch The Throne (Deluxe),JAY-Z,10,16,0.625,0.2404005262468058,0.3969056583023255,0.7245505685082456,-20.4625,-47.074,0,0,0
1226,0,0.71,0.729,11,-7.01,0,0.219,0.043,5.88e-05,0.224,0.55,165.899,1uvcNjAEUEuA0kPqHVrmw3,292067,4,Made In America,Watch The Throne (Deluxe),JAY-Z,11,16,0.6875,0.3179937704431896,0.6434127064161591,0.9469630156388686,-53.06716666666667,-37.147,0,0,0
1227,0,0.481,0.805,5,-4.132,1,0.0419,0.0261,0.0,0.269,0.373,123.441,1xHflEg6AlgDQJUtAJ4BS1,201373,4,Why I Love You,Watch The Throne (Deluxe),JAY-Z,12,16,0.75,0.410486897350424,0.5456408595691227,0.5170402934859706,-51.39266666666666,-54.518,0,0,0
1228,0,0.553,0.663,11,-6.412,1,0.0837,0.171,1.64e-06,0.595,0.299,139.979,4DOoissGiO2oc7vtGkhAib,503320,4,Illest Motherf**ker Alive,Watch The Throne (Deluxe),JAY-Z,13,16,0.8125,0.2781252604530435,0.5286754835753427,0.4589866927134315,-18.519454545454543,-50.226,0,0,0
1229,0,0.657,0.523,8,-4.907,1,0.0614,0.0462,0.0,0.322,0.0382,140.046,2TK4NQXWehLphjpXTYxu1H,275733,4,H•A•M,Watch The Throne (Deluxe),JAY-Z,14,16,0.875,0.214179189039276,0.3873680936843162,0.3353627696496087,-14.87791666666667,-54.381,0,0,0
1230,0,0.662,0.923,11,-4.085,0,0.21,0.166,9.64e-06,0.31,0.469,84.99,32oaQIN08rnsdSP8xuW0Vt,199240,4,Primetime,Watch The Throne (Deluxe),JAY-Z,15,16,0.9375,0.1960900634394964,0.5343095234739358,0.3355017602904916,-16.117600000000003,-46.137,0,0,0
1231,0,0.584,0.516,7,-6.256,1,0.325,0.146,3.07e-05,0.139,0.326,79.743,7huc9zi62N3uBYkJOmAhTf,317920,4,The Joy,Watch The Throne (Deluxe),JAY-Z,16,16,1.0,0.346684278641489,0.6781736053653875,0.6293466175824127,-20.320300000000003,-35.749,0,0,0
1232,0,0.665,0.74,8,-7.533,0,0.108,0.242,0.0306,0.153,0.549,92.75,6cDfHMKEDspkpzEzXi6eIJ,272547,4,No Church In The Wild - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,1,16,0.0625,0.2717008837375694,0.3421121605239487,0.8940058919623908,-17.8065,-2.312,0,0,0
1233,0,0.513,0.764,2,-7.562,0,0.0764,0.182,0.00201,0.154,0.25,89.8,4BqXaM7tkw26xNahdEFl8u,266227,3,Lift Off - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,2,16,0.125,0.2384496597098803,0.2506820426646498,0.5143537172253474,-30.3902,-36.847,0,0,0
1234,0,0.804,0.884,1,-4.166,1,0.289,0.112,0.0,0.332,0.699,140.046,0RIGEVmc5IPQJ8VIjL1z98,219333,4,Ni**as In Paris - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,3,16,0.1875,0.2297514997469617,0.4555682551383283,0.4550741241139853,-28.5026,-38.964,0,0,0
1235,0,0.758,0.633,7,-4.804,0,0.31,0.576,0.0,0.511,0.394,94.572,4oECFkRu4vHgtCUJZ5JaJV,178187,4,Otis - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,4,16,0.25,0.2893647141573224,0.5164657006678962,0.4251776077931563,-22.7645,-47.146,0,0,0
1236,0,0.729,0.566,4,-6.948,0,0.255,0.397,0.0,0.204,0.319,149.877,25DSfDIevRVEjZRi8ztia5,140733,4,Gotta Have It - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,5,16,0.3125,0.3369583549859323,0.667858264540947,0.5642578693857498,-28.11533333333333,-56.459,0,0,0
1237,0,0.566,0.644,10,-6.822,0,0.0737,0.396,8.69e-05,0.184,0.376,91.0,6EXH0vfoBUSmZTrTqE0263,272827,4,New Day - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,6,16,0.375,0.1533634042695347,0.2109846286062046,0.3631325523254838,-20.561272727272726,-54.944,0,0,0
1238,0,0.77,0.868,7,-6.225,1,0.108,0.238,0.00039,0.124,0.489,109.018,6Iun3FqEkPq6bbrGz3CmUi,202547,4,That's My Bitch - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,7,16,0.4375,0.2121758382996846,0.1906918508263742,1.0,-7.056000000000001,-10.349,0,0,0
1239,0,0.639,0.926,7,-5.292,1,0.367,0.0115,5.18e-06,0.144,0.331,93.052,1XRAWuylV0Riy5IhDHysot,174133,4,Welcome To The Jungle - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,8,16,0.5,0.2959581422861428,0.7550322798135528,0.5121007502732162,-42.849555555555554,-55.48,0,0,0
1240,0,0.606,0.74,0,-4.746,0,0.186,0.0452,4.06e-05,0.502,0.33,133.934,6ehoX81kc41SyfioJphLiT,256720,4,Who Gon Stop Me - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,9,16,0.5625,0.2482813328563522,0.5193934381444021,0.3452553848433908,-26.549,-48.163,0,0,0
1241,0,0.396,0.822,1,-4.744,1,0.441,0.0221,0.0,0.0839,0.574,174.292,7FSND8O87XEDGNxW9vqGRv,300960,4,Murder To Excellence - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,10,16,0.625,0.2584941058663391,0.2996677904334012,0.2715918001224113,-52.9085,-47.024,0,0,0
1242,0,0.705,0.734,11,-6.981,0,0.213,0.0383,0.000103,0.214,0.549,165.846,1bIXnXQTA2TkGroanGkD7i,292000,4,Made In America - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,11,16,0.6875,0.1323102822798187,0.20977464273005,0.9999999999999998,-22.569571428571432,-8.695,0,0,0
1243,0,0.603,0.783,5,-4.119,1,0.0383,0.0237,0.0,0.223,0.358,125.184,6k3G5q7fWOddPj1lPCl0n6,201453,4,Why I Love You - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,12,16,0.75,0.1978327885631135,0.255696233388208,0.5101156171299924,-14.3492,-53.483,0,0,0
1244,0,0.424,0.679,11,-6.116,1,0.118,0.165,0.0,0.618,0.287,69.813,6zq8OpOG2ehJ8BoVwWJA7W,503267,4,Illest Motherf**ker Alive - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,13,16,0.8125,0.1896119833169142,0.5192521614018658,0.2958604851348323,-30.1785,-55.368,0,0,0
1245,0,0.484,0.507,8,-5.039,1,0.0786,0.0563,0.0,0.317,0.037,140.05,4tSr86RHxuwctZjZk4mGlL,275747,4,H•A•M - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,14,16,0.875,0.2906391682120132,0.2806590549155777,0.3149078249499351,-17.3374,-54.176,0,0,0
1246,0,0.655,0.896,11,-5.247,0,0.179,0.144,1.39e-05,0.361,0.519,84.963,4a9Ykea3j8VUUB3Sy6zqOG,199200,4,Primetime - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,15,16,0.9375,0.3664829484962328,0.5009964163683013,0.5525841295145709,-51.122714285714274,-54.543,0,0,0
1247,0,0.463,0.507,7,-6.324,1,0.379,0.153,4.61e-05,0.152,0.324,76.107,4Sw0Rut8tzZczDfnE3SIrd,315880,4,The Joy - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,16,16,1.0,0.258822179607849,0.4258614247656958,0.2125844448969264,-7.904999999999999,-11.926,0,0,0
1248,0,0.665,0.74,8,-7.533,0,0.108,0.242,0.0306,0.153,0.549,92.75,36rEHMKGxZl34mc7BMxrTK,272547,4,No Church In The Wild - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,1,16,0.0625,0.21080517336792,0.3201230249364434,0.5354899564124187,-19.11244444444445,-29.69,0,0,0
1249,0,0.513,0.764,2,-7.562,0,0.0764,0.182,0.00201,0.154,0.25,89.8,7rUrHSLl8SCqIdRGQy7WPP,266227,3,Lift Off - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,2,16,0.125,0.3687780237596102,0.7261682154872975,0.9746582468318544,-34.5325,-30.713,0,0,0
1250,0,0.804,0.884,1,-4.166,1,0.289,0.112,0.0,0.332,0.699,140.046,4IgeNUKcVhAtobFtIeb78i,219333,4,Ni**as In Paris - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,3,16,0.1875,0.2244197962179156,0.4372403265653842,1.0,-24.14525,-4.249,0,0,0
1251,0,0.758,0.633,7,-4.804,0,0.31,0.576,0.0,0.511,0.394,94.572,02LR2RXBpeoHerfBNypEj7,178187,4,Otis - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,4,16,0.25,0.6953023376028705,0.3870339474123605,0.1598039556438287,-40.21475,-42.869,0,0,0
1252,0,0.729,0.566,4,-6.948,0,0.255,0.397,0.0,0.204,0.319,149.877,3dJRfsuPB7SDGwRUAWmKej,140733,4,Gotta Have It - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,5,16,0.3125,0.1621627876383329,0.2596581688676353,0.9565408274789636,-4.241,-0.935,0,0,0
1253,0,0.566,0.644,10,-6.822,0,0.0737,0.396,8.69e-05,0.184,0.376,91.0,2ULj1RelRWnlLhIJL77v4l,272827,4,New Day - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,6,16,0.375,0.3177858089021872,0.3695666898358792,0.4354057839525144,-22.522625,-47.282,0,0,0
1254,0,0.77,0.868,7,-6.225,1,0.108,0.238,0.00039,0.124,0.489,109.018,4WmFhgkwn48MW1DkykECOw,202547,4,That's My Bitch - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,7,16,0.4375,0.1672930319133222,0.3507522969065049,0.087973080818739,-10.375666666666667,-46.476,0,0,0
1255,0,0.639,0.926,7,-5.292,1,0.367,0.0115,5.18e-06,0.144,0.331,93.052,2kpMG4Jsuer6iiU9JQrzK7,174133,4,Welcome To The Jungle - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,8,16,0.5,0.3182637053309387,0.3470478888113084,0.6865938429407897,-13.562857142857142,-8.264,0,0,0
1256,0,0.606,0.74,0,-4.746,0,0.186,0.0452,4.06e-05,0.502,0.33,133.934,2VibqoxXvO4vVo2eHrJvPJ,256720,4,Who Gon Stop Me - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,9,16,0.5625,0.4540453010449347,0.807863815061686,0.2709382968097102,-50.69136363636364,-35.791,0,0,0
1257,0,0.396,0.822,1,-4.744,1,0.441,0.0221,0.0,0.0839,0.574,174.292,7rlQ1AAN7zJhHyIqdOPCsh,300960,4,Murder To Excellence - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,10,16,0.625,0.1995297493802258,0.2549434408029852,1.0,-21.525727272727277,-10.577,0,0,0
1258,0,0.705,0.734,11,-6.981,0,0.213,0.0383,0.000103,0.214,0.549,165.846,0yDD8Q3SY1pLtHsLeqlu8d,292000,4,Made In America - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,11,16,0.6875,0.2886544463497511,0.545556854608895,0.4644885617456005,-32.45649999999999,-49.227,0,0,0
1259,0,0.603,0.783,5,-4.119,1,0.0383,0.0237,0.0,0.223,0.358,125.184,4NFoyki5hQOzaRr6OoKkdW,201453,4,Why I Love You - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,12,16,0.75,0.1992680160558282,0.4176819026272415,0.4194451621015457,-23.018,-48.057,0,0,0
1260,0,0.424,0.679,11,-6.116,1,0.118,0.165,0.0,0.618,0.287,69.813,6K8sO0Lck0pjOZoHc99C6e,503267,4,Illest Motherf**ker Alive - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,13,16,0.8125,0.3329200810663137,0.430243170269259,1.0000000000000002,-12.539,-8.498,0,0,0
1261,0,0.484,0.507,8,-5.039,1,0.0786,0.0563,0.0,0.317,0.037,140.05,2p1wgGfsR3UgxFSkpCSybz,275747,4,H•A•M - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,14,16,0.875,0.213494660194999,0.2196569154127828,0.4101398149942738,-19.54511111111111,-12.597,0,0,0
1262,0,0.655,0.896,11,-5.247,0,0.179,0.144,1.39e-05,0.361,0.519,84.963,5zKUC6KgcRxrf4CLld4YsG,199200,4,Primetime - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,15,16,0.9375,0.2153837064557126,0.3896965809415584,0.7225760045628635,-7.616090909090909,-47.466,0,0,0
1263,0,0.463,0.507,7,-6.324,1,0.379,0.153,4.61e-05,0.152,0.324,76.107,4UFqCyGV5IGLBSvUCoCET8,315880,4,The Joy - Album Version (Edited),Watch The Throne (Deluxe),JAY-Z,16,16,1.0,0.2723871165687481,0.3146816406493007,0.2913874769740915,-27.337800000000005,-51.707,0,0,0
1264,0,0.654,0.75,8,-7.509,0,0.105,0.244,0.0178,0.167,0.557,92.773,7r6PigmGzlB3YPB7wvBBbi,272507,4,No Church In The Wild,Watch The Throne,JAY-Z,1,12,0.083333333,0.3207853958954945,0.6005395612044013,0.3554623897194308,-20.928153846153844,-45.687,0,0,0
1265,0,0.404,0.784,2,-7.584,0,0.123,0.188,0.00178,0.165,0.289,179.439,4TRUsIZw92IhJjAtxtiC4e,266253,3,Lift Off,Watch The Throne,JAY-Z,2,12,0.166666667,0.3335195754046571,0.4767659079872654,0.487457767275353,-20.927,-46.372,0,0,0
1266,0,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,1auxYwYrFRqZP7t3s7w4um,219333,4,Ni**as In Paris,Watch The Throne,JAY-Z,3,12,0.25,0.2249423517203265,0.4511494142688532,1.0000000000000002,-24.10325,-4.168,0,0,0
1267,0,0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577,14I61w6cyYUHiV2n28IYdP,178213,4,Otis,Watch The Throne,JAY-Z,4,12,0.333333333,0.3060198799189161,0.2163847017594581,1.0000000000000002,-15.286600000000002,-23.383,0,0,0
1268,0,0.74,0.574,4,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,2aqe2NgAwmMlPgtf1MnGoy,140747,4,Gotta Have It,Watch The Throne,JAY-Z,5,12,0.416666667,0.3356266371982807,0.6815667218611099,0.4575512625384709,-36.04728571428571,-57.961,0,0,0
1269,0,0.561,0.645,10,-6.808,0,0.0707,0.388,7.43e-05,0.142,0.36,91.012,0x367gcUm6nsEoMXXFfEMy,272853,4,New Day,Watch The Throne,JAY-Z,6,12,0.5,0.3179937704431896,0.6434127064161591,0.9469630156388686,-53.06716666666667,-37.147,0,0,0
1270,0,0.744,0.871,7,-6.291,1,0.114,0.237,0.000287,0.121,0.497,108.982,1BMzxGds8WSK39p4y432fl,202560,4,That's My Bitch,Watch The Throne,JAY-Z,7,12,0.583333333,0.3247306048974754,0.435484350840268,0.6974692654290494,-25.630000000000003,-36.77,0,0,0
1271,0,0.636,0.93,2,-5.179,1,0.364,0.0128,3.7e-06,0.18,0.325,92.899,0y0imMk6KsO90MaHG4MVAl,174133,4,Welcome To The Jungle,Watch The Throne,JAY-Z,8,12,0.666666667,0.2592250443129504,0.2853675085533505,0.444361037780547,-22.332666666666668,-34.187,0,0,0
1272,0,0.593,0.73,0,-4.638,0,0.159,0.0408,0.000156,0.715,0.377,133.879,22ngk2DRBy7audIugfYDKd,256707,4,Who Gon Stop Me,Watch The Throne,JAY-Z,9,12,0.75,0.3094028604703891,0.2105588402053443,0.4154791784588124,-18.60377777777778,-44.952,0,0,0
1273,0,0.566,0.815,1,-4.741,1,0.321,0.0242,0.0,0.0804,0.576,87.353,3Gjc2FE6BEMMHURUjlMXvX,300960,4,Murder To Excellence,Watch The Throne,JAY-Z,10,12,0.833333333,0.1454811917438516,0.4533209497350551,0.4238570305228086,-38.16944444444445,-55.981,0,0,0
1274,0,0.705,0.729,11,-7.01,0,0.221,0.0428,5.86e-05,0.224,0.549,165.901,0qM9UF4CbazQ5xa8PCTopE,292067,4,Made In America,Watch The Throne,JAY-Z,11,12,0.916666667,0.126900662782523,0.4400174375505171,0.2839684971570353,-15.876,-42.789,0,0,0
1275,0,0.48,0.808,5,-4.133,1,0.0423,0.0259,0.0,0.267,0.37,123.387,4bDPr2VAjcfgUDmN9dGOC3,201453,4,Why I Love You,Watch The Throne,JAY-Z,12,12,1.0,0.4050196342958326,0.4016110640817836,0.7863191533133493,-14.968555555555556,-36.965,0,0,0
1276,0,0.654,0.751,8,-7.508,0,0.105,0.244,0.0179,0.167,0.568,92.774,7Ct3wqpGLbNrrG617S00B3,272507,4,No Church In The Wild,Watch The Throne,JAY-Z,1,12,0.083333333,0.1598169615563295,0.2367013303014004,0.7505770338960426,-12.774,-43.932,0,0,0
1277,0,0.403,0.784,2,-7.584,0,0.171,0.187,0.00177,0.165,0.275,179.427,4lwdrztjT9XLAeOP8FplSv,266253,3,Lift Off,Watch The Throne,JAY-Z,2,12,0.166666667,0.1888556338325815,0.3986908965407142,0.2780510775579194,-10.078454545454544,-53.163,0,0,0
1278,0,0.788,0.859,1,-5.542,1,0.315,0.127,0.0,0.348,0.769,140.027,7fQmDkqrrj13kxv4Vle3AM,219333,4,Ni**as In Paris,Watch The Throne,JAY-Z,3,12,0.25,0.1519852232647859,0.2826607886356737,0.3035591231607621,-23.170666666666676,-3.072,0,0,0
1279,0,0.755,0.631,7,-4.751,0,0.302,0.552,0.0,0.5,0.433,94.571,0nLcWJB4ir9430ulKxZZhV,178213,4,Otis,Watch The Throne,JAY-Z,4,12,0.333333333,0.2998589290687303,0.274924195827747,0.5215943509614013,-10.703083333333334,-10.115,0,0,0
1280,0,0.74,0.574,4,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,6JFLZH9vCzgqnUToBdiHQb,140747,4,Gotta Have It,Watch The Throne,JAY-Z,5,12,0.416666667,0.3303913610116141,0.2729251909695485,0.4040108299158258,-40.015181818181816,-49.511,0,0,0
1281,0,0.561,0.645,10,-6.809,0,0.0705,0.389,7.05e-05,0.142,0.359,91.005,0tehxJrW3U8vXsJokXjywD,272853,4,New Day,Watch The Throne,JAY-Z,6,12,0.5,0.287565649966637,0.2226684415474568,0.9303501294609828,-10.751545454545456,-16.843,0,0,0
1282,0,0.745,0.871,7,-6.291,1,0.113,0.237,0.000293,0.121,0.495,108.985,3qAqpUIv2ry0g0BAMuE5Kd,202560,4,That's My Bitch,Watch The Throne,JAY-Z,7,12,0.583333333,0.3948816073657874,0.7167519685687633,0.3182715070571121,-47.28671428571429,-32.265,0,0,0
1283,0,0.636,0.93,2,-5.179,1,0.364,0.0128,3.7e-06,0.18,0.325,92.899,6bJDXckt81F0TfU1c3A4Ah,174133,4,Welcome To The Jungle,Watch The Throne,JAY-Z,8,12,0.666666667,0.3563779208941887,0.7260785567419185,0.6890065267683521,-30.722583333333333,-40.613,0,0,0
1284,0,0.594,0.73,0,-4.638,0,0.159,0.0408,0.000164,0.715,0.378,133.88,2eqOjSC8dY1iFrQiJGPDOX,256707,4,Who Gon Stop Me,Watch The Throne,JAY-Z,9,12,0.75,0.2717915146114564,0.3916562968400127,0.9539684896309192,-18.430636363636363,-22.827,0,0,0
1285,0,0.566,0.816,1,-4.741,1,0.32,0.024,0.0,0.0804,0.578,87.353,6IE4ozG51DjyY5Iuh82hqn,300960,4,Murder To Excellence,Watch The Throne,JAY-Z,10,12,0.833333333,0.3301201540297742,0.681056291566773,0.6297447259436861,-20.3142,-35.734,0,0,0
1286,0,0.71,0.729,11,-7.01,0,0.219,0.043,5.88e-05,0.224,0.55,165.899,15kwOUhZh4wLBhXALRdH2j,292067,4,Made In America,Watch The Throne,JAY-Z,11,12,0.916666667,0.2389497216997267,0.3014546201372508,0.9999999999999998,-4.044333333333333,-32.968,0,0,0
1287,0,0.481,0.805,5,-4.132,1,0.0419,0.0261,0.0,0.267,0.373,123.441,1RcOY4L1XFV9o5q4LUjRtP,201453,4,Why I Love You,Watch The Throne,JAY-Z,12,12,1.0,0.3711999979298351,0.6224154181917727,0.3615489379070238,-21.720500000000005,-45.753,0,0,0
