,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,track_title,pitches,timbre
0,19.19878,0.13778,0.08,-24.334,0.05521,-22.2,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.416, 0.49, 0.41, 0.419, 1.0, 0.976, 0.778, 0.695, 0.312, 0.535, 0.211, 0.117]","[36.549, 80.848, -104.832, -64.625, -8.141, -39.611, -32.661, -12.86, 11.047, 11.239, -13.45, -18.296]"
0,19.33655,0.11655,0.794,-24.287,0.0142,-15.344,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.182, 0.311, 0.234, 0.225, 0.457, 1.0, 0.373, 0.272, 0.194, 0.322, 0.095, 0.036]","[40.111, -6.346, -71.782, 5.546, -11.076, -46.75, -26.485, 34.771, 6.361, 8.564, -0.641, 17.329]"
0,19.45311,0.26073,1.0,-24.979,0.02271,-7.418,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.31, 1.0, 0.122, 0.198, 0.174, 0.54, 0.114, 0.065, 0.067, 0.118, 0.052, 0.167]","[44.05, 55.809, -110.253, 60.845, -24.055, 0.526, -11.496, 13.526, 5.1, -9.487, -0.531, 8.366]"
0,19.71383,0.13365,0.675,-28.025,0.0261,-18.614,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.165, 0.243, 0.236, 0.487, 1.0, 0.518, 0.162, 0.359, 0.088, 0.107, 0.053, 0.014]","[37.331, -17.373, -113.612, -33.028, 16.074, -29.406, -29.158, 3.563, -0.979, 14.683, 11.57, -2.641]"
0,19.84748,0.12186,0.57,-26.189,0.00852,-18.572,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.147, 0.15, 0.113, 0.113, 0.267, 1.0, 0.223, 0.096, 0.071, 0.239, 0.08, 0.038]","[37.837, -36.755, -78.862, -14.049, 1.826, -66.158, -36.292, 36.743, 13.576, -16.938, -2.656, 17.533]"
0,19.96934,0.22898,0.981,-25.982,0.01123,-8.482,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.406, 1.0, 0.075, 0.103, 0.129, 0.239, 0.059, 0.015, 0.026, 0.059, 0.029, 0.102]","[39.853, 21.907, -143.534, 88.502, -33.815, -106.346, -38.323, 19.21, 3.71, 14.832, -9.238, 9.377]"
0,20.19832,0.26472,1.0,-30.875,0.04283,-13.96,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.596, 0.236, 0.063, 0.059, 0.229, 1.0, 0.186, 0.067, 0.116, 0.525, 0.081, 0.105]","[35.089, -6.775, -83.178, 10.367, 16.822, 53.416, -18.246, 32.691, 8.269, 23.594, -47.798, 16.714]"
0,20.46304,0.51048,1.0,-33.843,0.02713,-6.537,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.111, 0.35, 0.656, 0.593, 0.539, 1.0, 0.258, 0.124, 0.158, 0.186, 0.094, 0.102]","[42.408, 44.03, -111.517, 113.122, 0.48, -7.088, -17.519, 18.961, -18.475, 4.491, -9.058, 0.501]"
0,20.97351,0.25483,1.0,-33.091,0.0176,-8.279,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.301, 1.0, 0.148, 0.399, 0.476, 0.096, 0.037, 0.162, 0.069, 0.096, 0.035, 0.225]","[38.348, 11.42, -161.33, 120.953, -10.444, -43.637, -27.536, 13.99, -3.994, 37.577, 25.792, 1.179]"
0,21.22834,0.22803,1.0,-34.8,0.03795,-15.219,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.108, 0.183, 0.096, 0.486, 1.0, 0.439, 0.081, 0.12, 0.036, 0.043, 0.071, 0.311]","[41.075, -31.184, -74.876, -61.348, 7.53, 22.47, 20.524, 14.6, -8.37, 37.541, 31.634, -13.639]"
0,21.45637,0.27846,0.955,-24.293,0.03512,-8.019,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.155, 1.0, 0.122, 0.211, 0.063, 0.038, 0.066, 0.096, 0.102, 0.032, 0.051, 0.205]","[42.239, 56.936, -88.729, 68.104, -15.823, 25.689, 7.885, 55.207, 1.22, -27.865, -26.142, 6.495]"
0,21.73483,0.26204,1.0,-32.34,0.03547,-16.214,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.243, 0.069, 0.008, 0.018, 0.191, 0.015, 0.008, 0.02, 0.131, 1.0, 0.248, 0.043]","[40.078, -68.235, -52.388, -22.004, 25.191, 13.798, 3.875, -7.107, 9.85, 37.263, 1.505, -23.773]"
0,21.99687,0.24889,0.955,-24.633,0.00507,-7.795,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.395, 1.0, 0.073, 0.12, 0.111, 0.011, 0.013, 0.017, 0.072, 0.533, 0.18, 0.143]","[42.216, 0.391, -126.962, 41.769, -5.211, -126.57, -17.417, -2.512, -18.258, 8.0, -22.847, 4.117]"
0,22.24576,0.24694,0.882,-26.231,0.01171,-13.89,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.213, 0.122, 0.007, 0.025, 0.252, 0.017, 0.007, 0.026, 0.154, 1.0, 0.234, 0.09]","[40.622, -18.367, -101.648, 22.993, 45.443, -77.823, -17.831, 20.135, 5.325, -17.076, -9.819, -5.474]"
0,22.4927,0.49828,1.0,-26.253,0.02638,-7.836,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.077, 0.151, 0.269, 0.211, 0.285, 0.084, 0.069, 0.037, 0.103, 1.0, 0.222, 0.026]","[43.302, 5.577, -125.247, 104.724, -1.006, -40.193, -18.096, -20.073, -1.417, -9.883, -39.712, 7.489]"
0,22.99098,0.2537,1.0,-31.587,0.02336,-8.642,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.266, 1.0, 0.381, 0.263, 0.184, 0.017, 0.053, 0.129, 0.127, 0.37, 0.095, 0.161]","[39.634, -22.235, -153.765, 103.951, 2.29, -31.968, -7.739, -8.213, 5.576, 4.185, 30.734, 1.549]"
0,23.24467,0.14018,0.576,-31.435,0.02403,-25.045,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.354, 0.121, 0.118, 0.121, 0.195, 0.076, 0.373, 0.386, 0.91, 1.0, 0.797, 0.029]","[32.109, -5.796, -156.522, -43.883, 69.513, -58.297, -0.24, -36.245, -16.465, 2.993, -14.736, -10.909]"
0,23.38485,0.12331,0.988,-31.559,0.01156,-16.748,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.342, 0.077, 0.043, 0.368, 0.95, 0.274, 0.453, 0.452, 0.874, 1.0, 0.736, 0.014]","[36.701, -103.54, -79.181, 43.955, -15.573, -77.401, -34.839, 0.665, 3.984, 4.144, 3.85, 3.03]"
0,23.50816,0.22798,1.0,-33.698,0.0094,-7.182,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.652, 1.0, 0.28, 0.579, 0.705, 0.215, 0.146, 0.254, 0.131, 0.676, 0.318, 0.531]","[43.833, 48.459, -109.658, 82.538, -24.869, -72.459, -21.009, 0.331, 9.09, -29.386, -50.681, 12.443]"
0,23.73615,0.12703,0.823,-29.754,0.02633,-18.374,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.345, 0.551, 1.0, 0.186, 0.215, 0.137, 0.456, 0.642, 0.782, 0.804, 0.672, 0.048]","[36.108, -30.884, -134.68, -23.391, 36.46, -18.349, -10.439, 15.082, -26.231, 21.231, 1.907, -3.284]"
0,23.86317,0.14694,0.759,-28.009,0.03232,-18.347,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.183, 0.05, 0.09, 0.257, 1.0, 0.173, 0.287, 0.307, 0.677, 0.776, 0.518, 0.021]","[35.983, -80.224, -94.902, -2.49, 8.488, 6.581, -20.438, 21.136, -22.059, 21.098, -12.314, -8.351]"
0,24.01011,0.20875,1.0,-30.742,0.00979,-8.271,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.366, 1.0, 0.154, 0.216, 0.197, 0.025, 0.017, 0.044, 0.092, 0.11, 0.02, 0.17]","[38.775, -4.588, -161.064, 124.405, -28.803, -104.948, -34.229, -10.098, -1.848, 6.21, -29.655, 13.144]"
0,24.21887,0.23719,1.0,-34.949,0.05467,-13.284,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.747, 0.338, 0.072, 0.144, 0.408, 0.096, 0.066, 0.067, 0.134, 1.0, 0.205, 0.148]","[33.445, -59.647, -60.859, -42.128, 21.9, 101.543, 6.245, 42.404, -5.633, -19.551, -79.365, 19.55]"
0,24.45605,0.54,1.0,-34.904,0.07026,-7.468,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.137, 0.334, 0.789, 0.913, 1.0, 0.593, 0.336, 0.238, 0.369, 0.668, 0.193, 0.168]","[35.389, 27.68, -74.684, -31.628, 32.782, 112.384, 18.796, 43.625, -3.145, -46.579, -73.828, 6.662]"
0,24.99605,0.23351,1.0,-34.456,0.02684,-8.943,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.443, 1.0, 0.13, 0.148, 0.184, 0.02, 0.045, 0.039, 0.028, 0.043, 0.029, 0.124]","[41.999, -25.745, -85.843, 78.994, 4.258, 34.517, 3.398, 4.055, -14.211, 12.848, 11.787, 13.615]"
0,25.22957,0.27365,1.0,-32.382,0.04674,-13.66,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.194, 0.146, 0.044, 0.397, 1.0, 0.256, 0.029, 0.119, 0.019, 0.01, 0.031, 0.406]","[38.342, -10.546, -72.686, -89.048, 30.307, 67.572, 32.349, 16.845, -21.46, 4.408, -25.288, -1.73]"
0,25.50322,0.25347,1.0,-25.711,0.02829,-6.015,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.68, 1.0, 0.125, 0.145, 0.086, 0.082, 0.079, 0.119, 0.07, 0.073, 0.047, 0.059]","[46.901, 35.261, -73.916, 56.14, -4.67, -14.971, 0.271, -1.823, -10.269, -19.04, -8.352, 16.56]"
0,25.75669,0.13138,0.859,-27.96,0.01975,-12.048,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.506, 1.0, 0.728, 0.762, 0.991, 0.917, 0.576, 0.609, 0.152, 0.171, 0.046, 0.058]","[42.062, -13.179, -105.955, -6.704, -6.762, -26.441, -1.137, -28.432, -14.393, 48.518, 20.543, -10.445]"
0,25.88807,0.12503,0.467,-20.712,0.03716,-15.765,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.334, 0.407, 0.319, 0.31, 0.792, 1.0, 0.671, 0.639, 0.195, 0.282, 0.046, 0.126]","[40.607, -69.356, -79.551, 4.96, -23.852, -32.715, -1.161, -5.918, -6.381, -15.352, -21.06, -13.331]"
0,26.01311,0.26381,0.915,-24.449,0.01982,-9.565,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.925, 1.0, 0.081, 0.113, 0.174, 0.805, 0.202, 0.013, 0.021, 0.05, 0.013, 0.076]","[41.539, -7.026, -147.996, 60.664, -0.338, -21.141, 8.273, -22.805, -7.494, -12.894, 17.93, -8.044]"
0,26.27692,0.18422,0.985,-27.856,0.01947,-12.501,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.743, 0.266, 0.224, 0.22, 0.96, 1.0, 0.55, 0.551, 0.048, 0.206, 0.074, 0.095]","[38.813, -81.418, -103.706, 85.691, -16.753, -57.361, -3.968, -15.631, -10.218, 7.636, -13.442, 6.445]"
0,26.46113,0.5742,1.0,-30.579,0.08277,-6.636,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.358, 0.255, 0.222, 0.136, 0.218, 1.0, 0.136, 0.05, 0.082, 0.117, 0.043, 0.043]","[36.055, -49.12, -94.001, -88.775, 8.83, 60.35, 12.258, 48.788, 16.247, -51.727, -72.647, -1.872]"
0,27.03533,0.20717,1.0,-29.957,0.00668,-9.038,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.89, 1.0, 0.051, 0.093, 0.288, 0.403, 0.132, 0.05, 0.015, 0.04, 0.005, 0.04]","[39.813, -1.951, -158.672, 89.888, -4.899, -104.25, -20.471, -20.402, -1.326, -1.213, -44.191, 13.727]"
0,27.24249,0.16041,0.672,-32.678,0.05998,-25.181,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.686, 0.858, 0.637, 0.625, 0.931, 1.0, 0.559, 0.561, 0.145, 0.224, 0.102, 0.055]","[30.674, -4.419, -158.405, -92.445, 37.733, -17.183, 5.829, -1.085, 8.517, -42.226, -17.162, -14.392]"
0,27.4029,0.12789,1.0,-31.332,0.03345,-17.358,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.228, 0.22, 0.163, 0.157, 0.355, 1.0, 0.327, 0.19, 0.058, 0.141, 0.043, 0.06]","[37.415, -69.738, -67.706, 18.033, -19.356, -12.026, 0.637, 31.817, -2.46, -2.095, 27.34, 2.665]"
0,27.53079,0.24036,1.0,-31.059,0.01641,-7.368,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.814, 1.0, 0.111, 0.172, 0.079, 0.381, 0.133, 0.024, 0.061, 0.078, 0.034, 0.055]","[44.644, 51.52, -117.674, 79.73, -10.044, -50.279, -18.988, 3.436, 0.482, -19.54, -42.318, 12.178]"
0,27.77116,0.13805,0.789,-29.986,0.03092,-18.965,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.543, 0.625, 0.449, 0.672, 1.0, 0.496, 0.285, 0.404, 0.093, 0.108, 0.085, 0.023]","[36.002, -34.956, -126.684, -19.825, 38.727, -13.492, -5.601, -0.294, -35.395, 23.336, -1.943, -12.039]"
0,27.90921,0.12726,0.854,-28.752,0.01382,-17.31,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.216, 0.202, 0.094, 0.108, 0.233, 1.0, 0.254, 0.123, 0.119, 0.358, 0.109, 0.045]","[37.553, -68.97, -71.056, 47.518, -22.391, -45.546, -30.903, 13.448, -0.084, -24.375, -35.572, 5.117]"
0,28.03646,0.24653,1.0,-30.848,0.01821,-10.043,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.777, 1.0, 0.088, 0.091, 0.108, 0.256, 0.073, 0.008, 0.011, 0.027, 0.005, 0.04]","[37.812, -7.53, -167.194, 117.095, -15.629, -53.529, -15.755, -18.486, 0.289, 5.626, 3.702, 1.936]"
0,28.28299,0.24667,1.0,-34.899,0.01876,-13.248,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.523, 0.249, 0.049, 0.012, 0.225, 1.0, 0.201, 0.016, 0.044, 0.181, 0.034, 0.073]","[36.838, -38.514, -104.752, 113.117, -4.303, -12.868, -18.213, 8.616, -11.835, 10.869, 4.104, 14.707]"
0,28.52966,0.51615,1.0,-34.477,0.02246,-6.543,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.326, 0.249, 0.326, 0.115, 0.218, 1.0, 0.17, 0.107, 0.096, 0.107, 0.076, 0.057]","[42.884, 19.405, -125.12, 137.803, -7.11, -8.42, -6.009, -2.91, -15.865, 2.891, -33.153, 3.949]"
0,29.0458,0.23188,1.0,-35.269,0.01601,-9.108,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.782, 1.0, 0.109, 0.199, 0.227, 0.076, 0.027, 0.062, 0.03, 0.024, 0.011, 0.05]","[39.774, 16.513, -158.946, 116.758, -3.229, -85.376, -29.653, 13.469, 8.214, -22.135, -35.724, 8.542]"
0,29.27769,0.15156,1.0,-36.79,0.06348,-17.188,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.555, 0.911, 0.742, 0.814, 1.0, 0.772, 0.241, 0.27, 0.029, 0.018, 0.026, 0.3]","[38.988, -52.828, -84.782, -89.957, 11.723, 40.578, 28.915, -1.407, -9.833, 68.737, 24.847, -4.131]"
0,29.42925,0.11061,0.419,-19.559,0.02544,-14.136,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.586, 1.0, 0.688, 0.745, 0.837, 0.954, 0.506, 0.465, 0.161, 0.19, 0.024, 0.327]","[40.512, -92.221, -70.592, 29.294, -54.018, -72.199, -3.453, -7.063, -14.644, -7.183, -0.359, -8.006]"
0,29.53986,0.2517,1.0,-27.004,0.02108,-7.356,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.624, 1.0, 0.047, 0.186, 0.156, 0.059, 0.042, 0.056, 0.057, 0.022, 0.026, 0.097]","[43.604, 70.73, -107.864, 103.888, -16.583, -46.359, -14.489, 27.976, 2.49, -24.028, -34.982, 9.367]"
0,29.79156,0.25592,1.0,-32.543,0.0544,-16.574,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.233, 0.138, 0.009, 0.026, 0.307, 0.057, 0.036, 0.041, 0.193, 1.0, 0.291, 0.059]","[38.868, -36.227, -55.319, -43.777, 43.751, 23.279, 13.057, -30.117, -18.115, 38.398, -16.404, -15.58]"
0,30.04748,0.24794,0.986,-23.673,0.02254,-9.02,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.633, 1.0, 0.066, 0.194, 0.366, 0.067, 0.059, 0.053, 0.295, 0.943, 0.223, 0.099]","[42.227, -13.148, -126.412, 54.743, 4.758, -7.003, 13.289, -36.773, 13.504, -18.432, 22.093, -7.97]"
0,30.29542,0.2029,0.921,-26.473,0.03057,-13.074,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.207, 0.129, 0.026, 0.046, 0.282, 0.035, 0.018, 0.019, 0.256, 1.0, 0.31, 0.134]","[38.695, -90.974, -82.174, 61.594, -1.544, 7.565, -1.514, -14.095, 15.76, -6.458, 15.19, -4.133]"
0,30.49832,0.54444,1.0,-29.08,0.06719,-7.227,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.162, 0.279, 0.283, 0.282, 0.499, 0.209, 0.163, 0.151, 0.194, 1.0, 0.155, 0.084]","[36.254, -63.883, -69.549, -65.017, 1.112, 33.605, -6.241, 32.679, 21.511, -43.102, -74.163, -6.3]"
0,31.04277,0.26005,1.0,-31.574,0.02884,-8.34,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.56, 1.0, 0.334, 0.212, 0.205, 0.049, 0.067, 0.099, 0.123, 0.412, 0.093, 0.131]","[39.272, -4.464, -163.338, 75.226, 10.518, 46.909, 5.759, -10.51, 7.355, -18.96, 32.753, -7.596]"
0,31.30281,0.12726,0.58,-32.091,0.02612,-25.771,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.554, 0.123, 0.125, 0.144, 0.249, 0.199, 0.517, 0.517, 0.959, 1.0, 0.846, 0.046]","[32.114, -14.911, -146.163, -43.132, 61.505, -61.308, 0.672, -26.407, -21.511, 7.059, -18.578, -12.963]"
0,31.43007,0.11451,0.97,-31.01,0.04075,-17.689,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.434, 0.257, 0.201, 0.467, 0.921, 0.415, 0.534, 0.524, 0.811, 1.0, 0.726, 0.063]","[36.598, -97.023, -70.455, 1.083, -2.995, 34.921, -5.863, -0.256, 1.323, 10.532, 1.009, 2.539]"
0,31.54458,0.26707,1.0,-30.607,0.03163,-6.492,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.431, 1.0, 0.09, 0.141, 0.131, 0.044, 0.078, 0.077, 0.105, 0.203, 0.078, 0.095]","[44.107, 50.405, -107.888, 74.325, -8.618, 7.087, -10.179, 13.095, 4.591, -28.262, -17.004, 7.36]"
0,31.81166,0.11619,0.71,-29.41,0.02051,-19.375,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.247, 0.677, 1.0, 0.332, 0.241, 0.216, 0.235, 0.398, 0.194, 0.17, 0.148, 0.031]","[35.565, -38.669, -141.986, -10.595, 37.376, -58.952, -17.248, -10.747, -21.424, 3.854, -2.015, -3.12]"
0,31.92785,0.12862,0.879,-29.469,0.03846,-17.108,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.076, 0.096, 0.06, 0.383, 1.0, 0.193, 0.033, 0.052, 0.062, 0.168, 0.07, 0.022]","[37.637, -84.184, -64.462, 24.092, -21.812, 2.067, -22.983, 4.468, 2.152, -23.309, -4.529, 2.936]"
0,32.05646,0.25506,1.0,-29.236,0.02489,-8.091,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.311, 1.0, 0.265, 0.184, 0.261, 0.035, 0.182, 0.818, 0.192, 0.054, 0.015, 0.262]","[42.957, -9.251, -109.628, 41.436, 10.509, 30.411, 23.49, -32.658, 11.101, -7.809, 27.297, -6.321]"
0,32.31152,0.25596,0.881,-25.667,0.01897,-13.044,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.058, 0.073, 0.166, 0.042, 0.263, 0.027, 0.254, 1.0, 0.163, 0.01, 0.014, 0.107]","[38.994, -88.967, -63.766, 87.344, 5.791, -49.17, 24.673, -22.707, -4.972, -2.618, -2.669, 0.048]"
0,32.56748,0.26698,1.0,-28.609,0.01791,-5.687,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.357, 1.0, 0.168, 0.143, 0.243, 0.089, 0.192, 0.465, 0.101, 0.051, 0.03, 0.146]","[46.112, 28.791, -109.645, 70.115, 10.765, -27.485, -1.697, -19.053, 0.351, -9.051, -19.834, 6.997]"
0,32.83447,0.23147,0.528,-26.711,0.01772,-19.631,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.09, 0.125, 0.107, 0.051, 0.285, 0.021, 0.344, 1.0, 0.202, 0.015, 0.012, 0.102]","[35.253, 9.651, -131.547, 18.402, 42.471, -58.651, 15.168, -63.025, 7.267, 7.393, -31.065, -4.626]"
0,33.06594,0.24558,1.0,-31.664,0.02418,-8.25,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.402, 1.0, 0.193, 0.511, 0.581, 0.075, 0.207, 0.724, 0.122, 0.125, 0.108, 0.782]","[42.393, 31.761, -150.399, 45.124, 26.724, 52.951, 0.472, 17.315, 17.775, -13.268, 23.549, 6.617]"
0,33.31152,0.15224,1.0,-30.655,0.04998,-11.423,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.591, 0.993, 0.884, 0.927, 1.0, 0.881, 0.468, 0.705, 0.273, 0.183, 0.085, 0.441]","[42.424, 19.314, -85.647, -87.081, 15.37, 76.024, 19.83, 17.301, -13.861, 26.534, -1.822, -6.447]"
0,33.46376,0.11837,0.346,-19.615,0.00465,-12.499,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.625, 1.0, 0.794, 0.849, 0.987, 0.888, 0.484, 0.498, 0.145, 0.115, 0.071, 0.377]","[44.26, 42.084, -94.446, -23.082, -8.009, -64.931, -12.009, 5.33, 4.142, -13.415, -16.353, 3.736]"
0,33.58213,0.12726,0.809,-20.188,0.02779,-8.133,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.493, 1.0, 0.988, 0.946, 0.992, 0.996, 0.607, 0.617, 0.338, 0.342, 0.172, 0.017]","[46.807, 75.457, -87.84, 13.174, -17.531, -51.168, -24.213, 13.296, 7.554, -16.069, -6.509, 5.513]"
0,33.70939,0.12689,0.662,-20.734,0.0294,-11.032,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.642, 0.797, 0.854, 0.739, 0.425, 0.489, 0.541, 1.0, 0.401, 0.248, 0.194, 0.651]","[45.136, 62.556, -61.926, 11.766, 13.834, -34.061, -35.322, 29.758, 0.511, -30.514, -9.732, 22.175]"
0,33.83628,0.13156,0.817,-22.49,0.02173,-9.798,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.493, 0.749, 0.647, 0.703, 1.0, 0.863, 0.519, 0.577, 0.133, 0.159, 0.02, 0.12]","[46.469, 36.332, -96.55, 1.923, 3.052, -45.312, -20.226, -9.491, 7.245, -4.163, -18.77, 0.624]"
0,33.96785,0.12472,0.442,-19.487,0.02444,-12.121,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.363, 0.525, 0.462, 0.458, 0.775, 1.0, 0.599, 0.554, 0.169, 0.21, 0.025, 0.12]","[44.608, -1.374, -77.534, -9.829, 0.548, -58.247, -1.763, 22.388, 8.417, -16.375, -4.688, -1.995]"
0,34.09256,0.22717,0.757,-21.272,0.0062,-6.509,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.541, 0.225, 0.067, 0.041, 0.286, 1.0, 0.362, 0.029, 0.047, 0.094, 0.029, 0.221]","[46.548, 86.682, -91.711, -19.233, -37.394, -103.322, -34.765, 23.938, 4.519, 2.133, -13.643, 4.528]"
0,34.31973,0.23882,0.613,-17.999,0.04552,-10.765,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.391, 0.056, 0.016, 0.025, 0.259, 1.0, 0.144, 0.024, 0.025, 0.109, 0.023, 0.09]","[44.468, 96.847, -95.869, -23.25, 0.331, -20.458, -25.068, 33.139, 7.731, 22.061, -11.171, 2.062]"
0,34.55855,0.16848,0.9,-18.617,0.04761,-7.277,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.51, 0.974, 0.774, 0.751, 0.974, 1.0, 0.776, 0.786, 0.575, 0.574, 0.37, 0.04]","[46.093, 93.328, -76.308, -42.939, -3.845, 26.326, -2.43, 20.44, 0.768, 33.714, -36.112, 5.63]"
0,34.72703,0.36925,0.318,-19.47,0.01788,-12.751,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.228, 0.088, 0.024, 0.044, 0.126, 1.0, 0.041, 0.021, 0.015, 0.068, 0.015, 0.041]","[42.423, 61.921, -94.885, -0.999, -11.848, -52.86, -37.175, 40.963, 17.989, 6.265, 4.842, 4.109]"
0,35.09628,0.24694,0.944,-23.834,0.01164,-8.324,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.43, 1.0, 0.105, 0.272, 0.559, 0.96, 0.17, 0.093, 0.045, 0.092, 0.027, 0.158]","[42.704, 42.761, -125.024, 30.673, -38.892, -93.985, -49.761, 26.754, 17.237, 15.388, -0.997, 8.817]"
0,35.34322,0.098,0.132,-23.758,0.03795,-21.327,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.649, 1.0, 0.304, 0.266, 0.818, 0.643, 0.572, 0.55, 0.477, 0.725, 0.359, 0.223]","[36.854, 68.907, -126.883, -61.987, -13.53, -43.728, -47.281, -11.188, 10.752, 18.95, -13.926, -16.881]"
0,35.44122,0.13755,0.814,-24.719,0.04739,-14.518,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.332, 0.424, 0.318, 0.281, 0.416, 1.0, 0.335, 0.234, 0.18, 0.297, 0.083, 0.146]","[39.606, 3.361, -68.955, -53.292, -6.001, 19.002, -3.025, 1.108, -13.517, 47.44, -40.295, 7.707]"
0,35.57878,0.26054,1.0,-25.035,0.02508,-7.41,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.358, 1.0, 0.122, 0.175, 0.243, 0.665, 0.115, 0.06, 0.078, 0.073, 0.075, 0.18]","[43.923, 56.576, -110.803, 61.357, -27.074, 9.883, -7.546, 22.597, 4.014, -11.401, -3.856, 10.661]"
0,35.83932,0.13342,0.747,-26.873,0.0304,-17.837,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.301, 0.288, 0.335, 0.542, 1.0, 0.507, 0.224, 0.32, 0.135, 0.141, 0.065, 0.094]","[37.485, -2.596, -118.554, -17.791, 12.686, -27.885, -23.864, 14.367, -18.78, 34.732, -2.658, 6.234]"
0,35.97274,0.13048,0.665,-27.301,0.0226,-18.113,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.245, 0.092, 0.056, 0.062, 0.198, 1.0, 0.184, 0.094, 0.104, 0.377, 0.109, 0.094]","[38.284, -34.044, -70.977, -16.31, -8.11, -54.382, -34.34, 42.068, 16.369, -4.968, 8.915, 10.322]"
0,36.10322,0.2273,0.95,-26.491,0.00559,-8.585,0.0,0dEIca2nhcxDUV8C5QkPYb,"[0.446, 1.0, 0.058, 0.084, 0.153, 0.428, 0.118, 0.013, 0.021, 0.058, 0.031, 0.1]","[39.496, 1.22, -138.019, 82.135, -42.159, -123.273, -41.263, 9.443, 1.978, 9.83, -23.442, 11.994]"
